Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769057849,200,,Aggregated,196.000000,0.000000,10,16,21,24,38,58,110,160,260,350,360,17080,0,10,18.854335563970483,2.9089169984217733,362.08500000066124,5085.459718969555
1769057850,200,,Aggregated,195.300000,0.000000,10,16,21,25,38,58,110,160,260,350,360,17275,0,10,18.885252624819213,2.9089169984217733,362.08500000066124,5085.434211287989
1769057851,200,,Aggregated,197.100000,0.000000,10,16,21,25,38,58,100,150,260,350,360,17476,0,10,18.85081026153917,2.9089169984217733,362.08500000066124,5085.399576562142
1769057852,200,,Aggregated,196.900000,0.000000,10,16,21,25,38,58,100,150,260,350,360,17668,0,10,18.84738954905742,2.9089169984217733,362.08500000066124,5085.365972379443
1769057853,200,,Aggregated,196.100000,0.000000,10,16,21,25,38,57,100,150,260,350,360,17873,0,10,18.794826165213557,2.9089169984217733,362.08500000066124,5085.315391931965
1769057854,200,,Aggregated,195.300000,0.000000,10,16,21,25,38,57,100,150,260,350,360,18079,0,10,18.753024399741804,2.9089169984217733,362.08500000066124,5085.325626417391
1769057855,200,,Aggregated,196.600000,0.000000,10,16,21,25,38,58,100,150,260,350,360,18279,0,10,18.77102190262537,2.9089169984217733,362.08500000066124,5085.346846107555
1769057856,200,,Aggregated,195.300000,0.000000,10,16,21,25,38,58,100,150,260,350,360,18481,0,10,18.76961687965778,2.9089169984217733,362.08500000066124,5085.30333856393
1769057857,200,,Aggregated,197.200000,0.000000,10,16,21,25,38,57,100,150,260,350,360,18680,0,10,18.759319074081425,2.9089169984217733,362.08500000066124,5085.282762312634
1769057858,200,,Aggregated,196.400000,0.000000,10,16,21,25,38,57,100,150,260,350,360,18876,0,10,18.75360999944682,2.9089169984217733,362.08500000066124,5085.244119516847
1769057859,200,,Aggregated,197.500000,0.000000,10,16,21,25,38,57,100,150,260,350,360,19065,0,10,18.783848315748855,2.9089169984217733,362.08500000066124,5085.2280094413845
1769057861,200,,Aggregated,194.400000,0.000000,10,16,21,25,38,57,99,150,260,350,360,19286,0,10,18.77717993933194,2.9089169984217733,362.08500000066124,5085.183086176501
1769057862,200,,Aggregated,193.300000,0.000000,10,16,21,25,38,57,99,150,260,350,360,19477,0,10,18.708897814026272,2.9089169984217733,362.08500000066124,5085.16830107306
1769057863,200,,Aggregated,196.200000,0.000000,10,16,21,25,38,57,98,140,260,350,360,19679,0,10,18.674845828589334,2.9089169984217733,362.08500000066124,5085.181818181818
1769057864,200,,Aggregated,196.800000,0.000000,10,16,21,25,38,56,97,140,260,350,360,19869,0,10,18.6111827353968,2.9089169984217733,362.08500000066124,5085.166540842519
1769057865,200,,Aggregated,195.900000,0.000000,10,16,21,25,38,57,97,140,250,330,360,20068,0,10,18.70661926443869,2.9089169984217733,362.08500000066124,5085.181931433127
1769057866,200,,Aggregated,195.500000,0.000000,10,16,21,25,38,57,97,140,250,330,360,20272,0,10,18.662588193506494,2.9089169984217733,362.08500000066124,5085.18473756906
1769057867,200,,Aggregated,194.200000,0.000000,11,16,21,25,39,58,98,140,250,330,360,20481,0,11,18.85599752520103,2.9089169984217733,362.08500000066124,5085.169522972511
1769057868,200,,Aggregated,195.000000,0.000000,11,16,21,25,39,58,97,140,250,330,360,20681,0,11,18.794540676113094,2.9089169984217733,362.08500000066124,5085.1785697016585
1769057869,200,,Aggregated,194.700000,0.000000,11,16,21,25,38,58,97,140,250,330,360,20891,0,11,18.750120191939963,2.9089169984217733,362.08500000066124,5085.171557129865
1769057870,200,,Aggregated,195.500000,0.000000,10,16,21,25,38,57,97,140,250,330,360,21090,0,10,18.701077713027214,2.9089169984217733,362.08500000066124,5085.150640113798
1769057871,200,,Aggregated,196.000000,0.000000,11,16,21,25,39,59,97,140,250,330,360,21302,0,11,18.882137869010297,2.9089169984217733,362.08500000066124,5085.2113416580605
1769057872,200,,Aggregated,198.000000,0.000000,11,16,21,25,39,59,97,140,250,330,360,21497,0,11,18.8347394834904,2.9089169984217733,362.08500000066124,5085.172907847606
1769057873,200,,Aggregated,195.500000,0.000000,11,16,21,25,39,59,97,140,250,330,360,21703,0,11,18.89816120125213,2.9089169984217733,362.08500000066124,5085.154310463991
1769057874,200,,Aggregated,196.900000,0.000000,11,16,21,25,39,59,97,140,250,330,360,21903,0,11,18.89806568957713,2.9089169984217733,362.08500000066124,5085.135049993151
1769057875,200,,Aggregated,196.200000,0.000000,11,16,21,25,40,59,97,140,250,330,360,22107,0,11,18.93006544546766,2.9089169984217733,362.08500000066124,5085.111955489211
1769057876,200,,Aggregated,197.700000,0.000000,11,16,21,25,40,59,96,140,250,330,360,22303,0,11,18.888481185985878,2.9089169984217733,362.08500000066124,5085.127650988657
1769057877,200,,Aggregated,196.600000,0.000000,11,16,21,25,40,59,96,140,250,330,360,22508,0,11,18.90318900931879,2.9089169984217733,362.08500000066124,5085.166740714412
1769057878,200,,Aggregated,197.200000,0.000000,11,16,21,26,40,60,97,130,250,330,360,22715,0,11,19.027365091300208,2.9089169984217733,362.08500000066124,5085.153114681928
1769057879,200,,Aggregated,197.400000,0.000000,11,16,21,26,40,60,97,130,250,330,360,22915,0,11,19.029469270416225,2.9089169984217733,362.08500000066124,5085.171285184377
1769057880,200,,Aggregated,196.700000,0.000000,11,16,21,26,40,60,96,130,250,330,360,23125,0,11,18.9774549904657,2.9089169984217733,362.08500000066124,5085.172972972973
1769057881,200,,Aggregated,196.700000,0.000000,11,16,21,26,40,59,96,130,250,330,360,23331,0,11,18.941388368559874,2.9089169984217733,362.08500000066124,5085.20230594488
1769057882,200,,Aggregated,196.100000,0.000000,11,16,21,26,40,59,96,130,250,330,360,23522,0,11,18.9235452110287,2.9089169984217733,362.08500000066124,5085.220984610152
1769057883,200,,Aggregated,197.000000,0.000000,11,16,21,26,40,59,96,130,250,330,360,23740,0,11,18.89656894678991,2.9089169984217733,362.08500000066124,5085.234709351306
1769057884,200,,Aggregated,196.400000,0.000000,11,16,21,26,40,59,95,130,250,330,360,23940,0,11,18.96293181063352,2.9089169984217733,362.08500000066124,5085.24298245614
1769057885,200,,Aggregated,197.100000,0.000000,11,16,22,26,40,59,95,130,250,330,360,24143,0,11,18.966435755694572,2.9089169984217733,362.08500000066124,5085.26657830427
1769057886,200,,Aggregated,195.700000,0.000000,11,16,21,26,40,59,94,130,250,330,360,24347,0,11,18.91623600566346,2.9089169984217733,362.08500000066124,5085.250379923605
1769057887,200,,Aggregated,198.000000,0.000000,11,16,21,26,40,59,94,130,250,330,360,24557,0,11,18.888933660747448,2.9089169984217733,362.08500000066124,5085.22783727654
