Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769055700,75,,Aggregated,115.000000,78.100000,5,6,7,8,12,17,26,38,82,110,110,11804,8029,5,6.56511555411473,1.4800830103922635,112.01025001355447,1816.3554727211115
1769055701,75,,Aggregated,116.800000,79.800000,5,6,7,8,12,17,26,38,82,110,110,11920,8113,5,6.53910201322258,1.4800830103922635,112.01025001355447,1812.4619127516778
1769055702,75,,Aggregated,117.900000,79.800000,5,6,7,8,12,16,26,38,79,110,110,12037,8197,5,6.522356335255068,1.4800830103922635,112.01025001355447,1811.4374013458503
1769055703,75,,Aggregated,118.300000,80.500000,5,6,7,8,12,17,26,39,87,110,110,12158,8282,5,6.590006168899014,1.4800830103922635,113.92466697725467,1810.4975324888962
1769055704,75,,Aggregated,118.700000,81.000000,5,6,7,8,12,17,26,39,87,110,110,12279,8364,5,6.579371599684974,1.4800830103922635,113.92466697725467,1811.4182751038359
1769055705,75,,Aggregated,118.100000,80.600000,4,6,7,8,12,17,26,39,87,110,110,12397,8444,4,6.566331864537217,1.4800830103922635,113.92466697725467,1810.897152536904
1769055706,75,,Aggregated,118.300000,81.200000,4,6,7,8,12,17,26,39,87,110,110,12514,8524,4,6.554999353971174,1.4800830103922635,113.92466697725467,1811.061690906185
1769055707,75,,Aggregated,118.700000,81.700000,4,6,7,8,12,16,26,38,87,110,110,12637,8609,4,6.548231703857635,1.4800830103922635,113.92466697725467,1812.1739336867927
1769055708,75,,Aggregated,119.500000,82.000000,4,6,7,8,12,16,26,38,87,110,110,12763,8698,4,6.539552228076038,1.4800830103922635,113.92466697725467,1810.2925644440961
1769055709,75,,Aggregated,119.600000,82.400000,5,6,7,8,12,17,26,38,87,110,110,12893,8785,5,6.545475242379594,1.4800830103922635,113.92466697725467,1811.3284728147057
1769055710,75,,Aggregated,120.700000,83.300000,4,6,7,8,12,16,26,38,85,110,110,13007,8868,4,6.530609768360489,1.4800830103922635,113.92466697725467,1808.3660336741755
1769055711,75,,Aggregated,120.000000,82.800000,4,6,7,8,12,16,26,38,85,110,110,13130,8951,4,6.530979036794896,1.4800830103922635,113.92466697725467,1810.6722772277228
1769055712,75,,Aggregated,118.700000,82.600000,5,6,7,8,12,17,26,38,85,110,110,13254,9032,5,6.540776838088266,1.4800830103922635,113.92466697725467,1812.9317941753434
1769055713,75,,Aggregated,120.100000,83.200000,4,6,7,8,12,16,26,38,85,110,110,13365,9110,4,6.523749647663611,1.4800830103922635,113.92466697725467,1812.3077441077442
1769055714,75,,Aggregated,119.700000,82.400000,4,6,7,8,12,16,26,38,85,110,110,13491,9197,4,6.507368984054009,1.4800830103922635,113.92466697725467,1812.5110073382255
1769055715,75,,Aggregated,120.000000,82.400000,4,6,7,8,12,16,25,37,85,110,110,13610,9279,4,6.493688917857482,1.4800830103922635,113.92466697725467,1812.9354886113151
1769055716,75,,Aggregated,121.000000,82.800000,4,6,7,8,12,16,25,37,85,110,110,13733,9360,4,6.484693466669826,1.4800830103922635,113.92466697725467,1813.7181242263161
1769055717,75,,Aggregated,120.200000,82.300000,4,6,7,8,12,16,25,37,85,110,110,13845,9443,4,6.473182551227288,1.4800830103922635,113.92466697725467,1811.2487540628385
1769055718,75,,Aggregated,121.100000,83.100000,4,6,7,8,12,16,25,37,85,110,110,13979,9530,4,6.4594622949901845,1.4800830103922635,113.92466697725467,1813.882681164604
1769055719,75,,Aggregated,120.300000,82.900000,4,6,7,8,12,16,25,37,84,110,110,14094,9615,4,6.455519367238367,1.4800830103922635,113.92466697725467,1811.2517383283666
1769055720,75,,Aggregated,120.700000,82.700000,4,6,7,8,12,16,25,37,84,110,110,14218,9695,4,6.439474357567595,1.4800830103922635,113.92466697725467,1812.184484456323
1769055721,75,,Aggregated,120.000000,82.700000,4,6,7,8,12,16,25,36,84,110,110,14336,9781,4,6.423747710361535,1.4303750067483634,113.92466697725467,1809.7884347098213
1769055722,75,,Aggregated,120.300000,82.400000,4,6,7,8,12,16,25,36,84,110,110,14457,9867,4,6.415649386577436,1.4303750067483634,113.92466697725467,1809.5490765719028
1769055723,75,,Aggregated,119.700000,82.400000,4,6,7,8,12,16,25,36,84,110,110,14582,9952,4,6.400451942038764,1.4303750067483634,113.92466697725467,1809.796872856947
1769055724,75,,Aggregated,119.900000,82.900000,4,6,7,8,12,16,25,35,84,110,110,14700,10033,4,6.381319144601715,1.4303750067483634,113.92466697725467,1808.7365986394557
1769055725,75,,Aggregated,120.400000,83.400000,4,6,7,8,12,16,25,35,84,110,110,14826,10119,4,6.376965374196921,1.4303750067483634,113.92466697725467,1809.0184810468097
1769055726,75,,Aggregated,119.700000,83.300000,4,6,7,8,12,16,25,35,84,110,110,14945,10194,4,6.359983568195289,1.4303750067483634,113.92466697725467,1811.720107059217
1769055727,75,,Aggregated,121.400000,84.100000,4,6,7,8,12,16,25,35,84,110,110,15061,10276,4,6.343413411053682,1.4303750067483634,113.92466697725467,1810.2104109952859
1769055728,75,,Aggregated,120.500000,83.100000,4,6,7,8,12,16,25,37,92,110,110,15179,10359,4,6.428415621507138,1.4303750067483634,113.92466697725467,1807.9117201396666
1769055729,75,,Aggregated,120.200000,82.700000,4,6,7,8,12,16,26,39,94,110,120,15295,10442,4,6.473697510798882,1.4303750067483634,121.19779200293124,1806.0826413860739
1769055730,75,,Aggregated,118.800000,81.900000,4,6,7,8,12,16,26,39,94,110,120,15411,10530,4,6.46079090186247,1.4303750067483634,121.19779200293124,1802.5499318668483
1769055731,75,,Aggregated,119.300000,82.000000,4,6,7,8,12,16,26,38,94,110,120,15529,10617,4,6.45160827359374,1.4303750067483634,121.19779200293124,1799.900573121257
1769055732,75,,Aggregated,118.600000,82.500000,4,6,7,8,12,16,26,38,94,110,120,15655,10714,4,6.4538492549843465,1.4303750067483634,121.19779200293124,1795.7374640689875
1769055733,75,,Aggregated,118.300000,82.800000,4,6,7,8,12,16,25,38,94,110,120,15776,10806,4,6.450614845246622,1.4303750067483634,121.19779200293124,1792.1343179513185
1769055734,75,,Aggregated,118.700000,83.900000,4,6,7,8,12,16,25,38,94,110,120,15901,10896,4,6.4446016708723945,1.4303750067483634,121.19779200293124,1790.0893025595874
1769055735,75,,Aggregated,117.700000,84.000000,4,6,7,8,12,16,25,38,94,110,120,16021,10989,4,6.439756650488649,1.4303750067483634,121.19779200293124,1786.030210348917
1769055736,75,,Aggregated,118.300000,84.800000,4,6,7,8,12,16,25,38,94,110,120,16139,11076,4,6.43192085709122,1.4303750067483634,121.19779200293124,1783.6354792738089
1769055737,75,,Aggregated,117.900000,85.600000,4,6,7,8,12,16,25,38,94,110,120,16254,11162,4,6.431379680676362,1.4303750067483634,121.19779200293124,1780.971391657438
1769055738,75,,Aggregated,117.500000,86.500000,4,6,7,8,12,16,25,37,94,110,120,16380,11253,4,6.418945138490579,1.4303750067483634,121.19779200293124,1779.005006105006
1769055739,75,,Aggregated,118.100000,87.100000,4,6,7,8,12,16,25,37,94,110,120,16498,11346,4,6.40814020084544,1.4303750067483634,121.19779200293124,1774.7839132016002
1769055740,75,,Aggregated,119.100000,88.800000,4,6,7,8,12,16,25,37,94,110,120,16620,11438,4,6.399725864577767,1.4303750067483634,121.19779200293124,1771.7693742478941
1769055741,75,,Aggregated,118.600000,88.900000,4,6,7,8,12,16,25,37,94,110,120,16753,11542,4,6.387887124172112,1.4303750067483634,121.19779200293124,1767.4269086133827
1769055742,75,,Aggregated,120.100000,90.400000,4,6,7,8,12,16,25,37,94,110,120,16873,11628,4,6.3775506000795,1.4303750067483634,121.19779200293124,1765.9195756534107
1769055743,75,,Aggregated,120.800000,91.400000,4,6,7,8,12,16,25,37,94,110,120,16994,11718,4,6.36470252404054,1.4303750067483634,121.19779200293124,1763.4681652347888
1769055744,75,,Aggregated,120.800000,90.600000,4,6,7,8,12,16,25,36,92,110,120,17112,11811,4,6.356476723449441,1.4303750067483634,121.19779200293124,1759.4756895745675
1769055745,75,,Aggregated,121.300000,91.000000,4,6,7,8,12,16,25,36,92,110,120,17241,11910,4,6.3437289159408605,1.4303750067483634,121.19779200293124,1755.9053999187981
1769055746,75,,Aggregated,119.700000,90.100000,4,6,7,8,12,16,24,36,92,110,120,17360,12001,4,6.33609375650631,1.4303750067483634,121.19779200293124,1752.7777649769585
1769055747,75,,Aggregated,120.400000,91.100000,4,6,7,8,12,16,24,35,92,110,120,17485,12095,4,6.339424344115646,1.4303750067483634,121.19779200293124,1750.078581641407
1769055748,75,,Aggregated,120.300000,91.100000,4,6,7,8,12,16,24,35,92,110,120,17597,12180,4,6.342977242818485,1.4303750067483634,121.19779200293124,1747.4364380292095
1769055749,75,,Aggregated,121.300000,92.200000,4,6,7,8,12,16,24,35,92,110,120,17723,12273,4,6.352888000773013,1.4303750067483634,121.19779200293124,1745.410822095582
