Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769058309,1000,,Aggregated,54.700000,54.700000,2400,4200,5100,5900,7500,8700,9400,10000,10000,15000,15000,2031,2031,2400.0,3055.3099651108396,1.6159169899765402,15023.611791984877,71140.7163958641
1769058310,1000,,Aggregated,53.400000,53.400000,2400,4300,5200,6200,8000,9000,9600,10000,11000,15000,15000,2072,2072,2400.0,3177.1436047157945,1.6159169899765402,15023.611791984877,72410.32046332046
1769058311,1000,,Aggregated,53.000000,53.000000,2500,4500,5400,6400,8400,9200,9900,10000,14000,15000,15000,2112,2112,2500.0,3318.8133408750796,1.6159169899765402,15023.611791984877,73803.59090909091
1769058312,1000,,Aggregated,54.700000,54.700000,2500,4500,5700,6600,8500,9400,10000,10000,15000,15000,15000,2140,2140,2500.0,3401.9493927622684,1.6159169899765402,15023.611791984877,74407.03785046728
1769058313,1000,,Aggregated,50.700000,50.700000,2600,4600,6000,7000,8900,9600,10000,14000,15000,15000,15000,2178,2178,2600.0,3557.50112471774,1.6159169899765402,15040.445874998113,74650.41276400367
1769058314,1000,,Aggregated,53.100000,53.100000,2700,4900,6400,7300,9200,10000,14000,15000,15000,15000,15000,2248,2248,2700.0,3797.874079577059,1.6159169899765402,15040.445874998113,75572.7646797153
1769058315,1000,,Aggregated,54.000000,54.000000,3000,5200,7100,8000,9900,11000,15000,15000,15000,15000,15000,2348,2348,3000.0,4194.219914434898,1.6159169899765402,15040.445874998113,75462.65971039182
1769058316,1000,,Aggregated,55.600000,55.600000,3100,5300,7300,8400,10000,11000,15000,15000,15000,15000,15000,2382,2382,3100.0,4300.579009398518,1.6159169899765402,15101.907208008924,76469.13308144416
1769058317,1000,,Aggregated,59.400000,59.400000,3200,5900,7600,8800,11000,15000,15000,15000,16000,16000,16000,2457,2457,3200.0,4590.965184818261,1.6159169899765402,15907.850707997568,76927.407000407
1769058318,1000,,Aggregated,61.000000,61.000000,3300,6100,8000,9100,11000,15000,15000,15000,18000,18000,18000,2507,2507,3300.0,4768.156205728981,1.6159169899765402,18327.731875004247,77314.64459513362
