Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/connectors/status/0108b57c-fdf4-4354-b197-7f51e96de431/,1,0,49.98604199499823,49.98604199499823,49.98604199499823,49.98604199499823,5178.0,0.0033438855011581332,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/api/v1/connectors/status/0116cfee-b9fa-43c9-a02d-40184b2864ac/,1,0,12.042207992635667,12.042207992635667,12.042207992635667,12.042207992635667,5178.0,0.0033438855011581332,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/01238e93-7e73-431b-9db4-2182a4dd21d1/,1,0,32.80237500439398,32.80237500439398,32.80237500439398,32.80237500439398,5178.0,0.0033438855011581332,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/api/v1/connectors/status/012bcadb-cb09-4a5c-aa2d-339a0eb83855/,1,0,4.6279999951366335,4.6279999951366335,4.6279999951366335,4.6279999951366335,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/012d3c72-7fd9-400a-8c7d-c96b58bd1fc0/,1,0,6.033291982021183,6.033291982021183,6.033291982021183,6.033291982021183,5178.0,0.0033438855011581332,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/013682a2-045d-40ee-8ada-e0a883407446/,1,0,4.836167005123571,4.836167005123571,4.836167005123571,4.836167005123571,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/0137f652-0026-4236-8e4f-b17500556958/,1,0,53.21141699096188,53.21141699096188,53.21141699096188,53.21141699096188,5178.0,0.0033438855011581332,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/api/v1/connectors/status/013db81a-01c9-44c2-8b2a-1628eab1ce30/,1,0,47.47941601090133,47.47941601090133,47.47941601090133,47.47941601090133,5178.0,0.0033438855011581332,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/api/v1/connectors/status/0140993f-010c-4508-bd5c-b95753f1e413/,1,0,4.922124993754551,4.922124993754551,4.922124993754551,4.922124993754551,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/014386db-9efa-490e-99ab-7e5bdfa85cb8/,1,0,118.22845801361836,118.22845801361836,118.22845801361836,118.22845801361836,5178.0,0.0033438855011581332,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/v1/connectors/status/01485fa7-2379-4882-9584-5ba1fc4aa299/,1,0,17.22170802531764,17.22170802531764,17.22170802531764,17.22170802531764,5178.0,0.0033438855011581332,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/api/v1/connectors/status/015465e0-3801-4898-a079-7ce37bb6fdb3/,1,0,15.437958005350083,15.437958005350083,15.437958005350083,15.437958005350083,5178.0,0.0033438855011581332,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/v1/connectors/status/015966b7-aed8-4d81-b90b-3841b24e78b4/,1,0,3.578416013624519,3.578416013624519,3.578416013624519,3.578416013624519,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/015f4b89-87bb-413d-a6e2-10dd590e8418/,1,0,6.915250007295981,6.915250007295981,6.915250007295981,6.915250007295981,5178.0,0.0033438855011581332,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/01644bfc-c62e-4028-860c-b476f8916c0c/,1,0,16.092416015453637,16.092416015453637,16.092416015453637,16.092416015453637,5178.0,0.0033438855011581332,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/api/v1/connectors/status/016eb34d-0c11-49de-b18d-031f7f84c839/,1,0,28.122374991653487,28.122374991653487,28.122374991653487,28.122374991653487,5178.0,0.0033438855011581332,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/api/v1/connectors/status/017b652f-cee4-4740-ae4d-efdd09ffcbf0/,1,0,11.6175829898566,11.6175829898566,11.6175829898566,11.6175829898566,5178.0,0.0033438855011581332,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/017c5599-9093-4486-b2f9-103aa2120205/,1,0,23.92441700794734,23.92441700794734,23.92441700794734,23.92441700794734,5178.0,0.0033438855011581332,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/api/v1/connectors/status/01853523-ebb9-40e1-bb1c-675b66f12b66/,1,0,4.314791003707796,4.314791003707796,4.314791003707796,4.314791003707796,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/0186dee3-2003-4ffa-bc1a-d3f279ca419b/,1,0,6.117667013313621,6.117667013313621,6.117667013313621,6.117667013313621,5178.0,0.0033438855011581332,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/0195296c-28ba-4c56-a5cc-38a733805969/,1,0,3.963374998420477,3.963374998420477,3.963374998420477,3.963374998420477,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/0199c84e-963f-4bcb-b442-588bc918d1f4/,1,0,8.12541600316763,8.12541600316763,8.12541600316763,8.12541600316763,5178.0,0.0033438855011581332,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/01aa4458-bd09-410f-b84d-a89690f9a98b/,1,0,76.12450001761317,76.12450001761317,76.12450001761317,76.12450001761317,5178.0,0.0033438855011581332,0.0,76,76,76,76,76,76,76,76,76,76,76
GET,/api/v1/connectors/status/01afe661-4425-4294-8cf0-623285532e16/,1,0,33.47412499715574,33.47412499715574,33.47412499715574,33.47412499715574,5178.0,0.0033438855011581332,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/api/v1/connectors/status/01b11f0d-5d4b-4c49-ae88-a934adfa043b/,1,0,75.37358297850005,75.37358297850005,75.37358297850005,75.37358297850005,5178.0,0.0033438855011581332,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/api/v1/connectors/status/01be2249-16e6-4a6a-a340-b1323a04a8fc/,1,0,6.476874987129122,6.476874987129122,6.476874987129122,6.476874987129122,5178.0,0.0033438855011581332,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/01be5fa2-3f1a-4c1f-82c2-ff3a3b3245d0/,1,0,3.8669589848723263,3.8669589848723263,3.8669589848723263,3.8669589848723263,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/01c0f3e2-7502-4b1c-b477-090a7891d682/,1,0,3.7175409961491823,3.7175409961491823,3.7175409961491823,3.7175409961491823,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/01cce4b0-b836-4e81-9643-5fd028285617/,1,0,12.09095900412649,12.09095900412649,12.09095900412649,12.09095900412649,5178.0,0.0033438855011581332,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/01dc285b-c3a4-4305-a297-91f817e14167/,1,0,3.517207980621606,3.517207980621606,3.517207980621606,3.517207980621606,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/01dd3316-abfd-4f55-b510-83a7b9932208/,1,0,4.936625016853213,4.936625016853213,4.936625016853213,4.936625016853213,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/01ea74fc-13f8-4b1c-ac81-023c9516f9a8/,1,0,16.543832985917106,16.543832985917106,16.543832985917106,16.543832985917106,5178.0,0.0033438855011581332,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/api/v1/connectors/status/01f2c917-8124-40bf-8559-3f59aaa14f35/,1,0,5.247833003522828,5.247833003522828,5.247833003522828,5.247833003522828,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/0210c783-a886-42ed-a8b2-676fe2ad31fb/,1,0,3.777791978791356,3.777791978791356,3.777791978791356,3.777791978791356,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/02159313-5894-4141-bda8-1fc2b11e9c9e/,1,0,16.996457998175174,16.996457998175174,16.996457998175174,16.996457998175174,5178.0,0.0033438855011581332,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/api/v1/connectors/status/021b6ba0-eec6-4a3a-8b52-68e6c056adc0/,1,0,10.884541989071295,10.884541989071295,10.884541989071295,10.884541989071295,5178.0,0.0033438855011581332,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/021f92f4-3e71-445e-a5a2-b5d94866d3d6/,1,0,3.843375016003847,3.843375016003847,3.843375016003847,3.843375016003847,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/02399ce5-b990-44c6-a74f-b1f61d3ee9b5/,1,0,23.595042002853006,23.595042002853006,23.595042002853006,23.595042002853006,5178.0,0.0033438855011581332,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/api/v1/connectors/status/023b99e1-1ec4-4308-9418-c2ad0a5f2236/,1,0,6.139790988527238,6.139790988527238,6.139790988527238,6.139790988527238,5178.0,0.0033438855011581332,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/024fe6ab-ae3f-4d2b-867c-0d346638b941/,1,0,3.4579999919515103,3.4579999919515103,3.4579999919515103,3.4579999919515103,5178.0,0.0033438855011581332,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/v1/connectors/status/0253de9b-b320-45de-8844-696c8dd7fab4/,1,0,52.336249995278195,52.336249995278195,52.336249995278195,52.336249995278195,5178.0,0.0033438855011581332,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/api/v1/connectors/status/025f146f-443a-4385-bf65-682b8aae63a9/,1,0,9.024250000948086,9.024250000948086,9.024250000948086,9.024250000948086,5178.0,0.0033438855011581332,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/02651d89-e10a-422c-b5d6-125e8a528eaa/,1,0,4.171333013800904,4.171333013800904,4.171333013800904,4.171333013800904,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/026e23ce-9073-467d-9461-85b499a20587/,1,0,51.20358298881911,51.20358298881911,51.20358298881911,51.20358298881911,5178.0,0.0033438855011581332,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/api/v1/connectors/status/02787a61-3e30-4af4-8d8a-811fac1193a3/,1,0,6.11433299491182,6.11433299491182,6.11433299491182,6.11433299491182,5178.0,0.0033438855011581332,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/027bc368-c131-4d8b-85fd-5161d9323329/,1,0,3.52512500830926,3.52512500830926,3.52512500830926,3.52512500830926,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/028a0ad0-bfba-4e97-9382-29ef63477e43/,1,0,15.628375025698915,15.628375025698915,15.628375025698915,15.628375025698915,5178.0,0.0033438855011581332,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/api/v1/connectors/status/0297da30-8f49-4eab-883e-d58c3c079ecf/,1,0,50.83045799983665,50.83045799983665,50.83045799983665,50.83045799983665,5178.0,0.0033438855011581332,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/api/v1/connectors/status/029b2476-dec1-46ad-aa32-1644684ca095/,1,0,3.445791982812807,3.445791982812807,3.445791982812807,3.445791982812807,5178.0,0.0033438855011581332,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/v1/connectors/status/029c92db-4e37-4f76-80ce-d23225098576/,1,0,40.22395802894607,40.22395802894607,40.22395802894607,40.22395802894607,5178.0,0.0033438855011581332,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/api/v1/connectors/status/02b9b6f9-6065-45f4-9dc2-cd6ca3040c99/,1,0,5.799833015771583,5.799833015771583,5.799833015771583,5.799833015771583,5178.0,0.0033438855011581332,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/02b9cfb1-244a-408a-b4ce-4a094dff28e8/,1,0,8.863666997058317,8.863666997058317,8.863666997058317,8.863666997058317,5178.0,0.0033438855011581332,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/02c2514f-6d2c-4e86-bf70-098f7a99e64d/,1,0,153.7610829982441,153.7610829982441,153.7610829982441,153.7610829982441,5178.0,0.0033438855011581332,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/connectors/status/02debc52-34ea-4b61-8a9e-3e8b7d9e9f3d/,1,0,11.786708026193082,11.786708026193082,11.786708026193082,11.786708026193082,5178.0,0.0033438855011581332,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/02e14277-77d8-461c-ac67-692b95dffc40/,1,0,6.531458988320082,6.531458988320082,6.531458988320082,6.531458988320082,5178.0,0.0033438855011581332,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/02f57b7a-c81f-40f6-9571-2800fd51c23e/,1,0,31.81558399228379,31.81558399228379,31.81558399228379,31.81558399228379,5178.0,0.0033438855011581332,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/api/v1/connectors/status/02f73e68-aacc-42be-86c5-6cd896a4917a/,1,0,7.526000001234934,7.526000001234934,7.526000001234934,7.526000001234934,5178.0,0.0033438855011581332,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/02fe4e86-63cb-4c41-bbe5-0a88c1fc84f4/,1,0,58.247749984730035,58.247749984730035,58.247749984730035,58.247749984730035,5178.0,0.0033438855011581332,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/v1/connectors/status/030000a0-f0f6-467d-bce3-d01f3706a07b/,1,0,3.2251669908873737,3.2251669908873737,3.2251669908873737,3.2251669908873737,5178.0,0.0033438855011581332,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/v1/connectors/status/0304a2ee-4c1a-46ba-a606-02b67d386898/,1,0,24.81608299422078,24.81608299422078,24.81608299422078,24.81608299422078,5178.0,0.0033438855011581332,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/api/v1/connectors/status/030e4867-ca03-47ca-857a-b163427b5e06/,1,0,3.314500005217269,3.314500005217269,3.314500005217269,3.314500005217269,5178.0,0.0033438855011581332,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/v1/connectors/status/0338b081-2ded-45cb-9c85-86fbdfb4d842/,1,0,5.387916025938466,5.387916025938466,5.387916025938466,5.387916025938466,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/034b1e45-9159-45f0-9284-c23a499dca19/,1,0,83.25312499073334,83.25312499073334,83.25312499073334,83.25312499073334,5178.0,0.0033438855011581332,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/api/v1/connectors/status/036328dc-a822-466a-b978-0d915317bc2e/,1,0,49.372625013347715,49.372625013347715,49.372625013347715,49.372625013347715,5178.0,0.0033438855011581332,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/api/v1/connectors/status/0367998c-da3d-4ea9-84ec-9b89810c26a5/,1,0,14.600374997826293,14.600374997826293,14.600374997826293,14.600374997826293,5178.0,0.0033438855011581332,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/v1/connectors/status/036c277d-704a-449c-a128-48e0c9a205a2/,1,0,5.161624983884394,5.161624983884394,5.161624983884394,5.161624983884394,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/03856192-022b-435c-a853-a9570faae88e/,1,0,38.96737500326708,38.96737500326708,38.96737500326708,38.96737500326708,5178.0,0.0033438855011581332,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/api/v1/connectors/status/03880bed-75aa-4be9-8380-5dfe4b5c89e6/,1,0,18.96745801786892,18.96745801786892,18.96745801786892,18.96745801786892,5178.0,0.0033438855011581332,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/api/v1/connectors/status/03885fb3-3ac9-4c43-bf42-732165cc2fb1/,1,0,10.79258299432695,10.79258299432695,10.79258299432695,10.79258299432695,5178.0,0.0033438855011581332,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/03c9f3f0-dc2d-4ec2-a7ec-b14816de6b08/,1,0,45.60320801101625,45.60320801101625,45.60320801101625,45.60320801101625,5178.0,0.0033438855011581332,0.0,46,46,46,46,46,46,46,46,46,46,46
GET,/api/v1/connectors/status/03cc4ca6-b9f8-48ac-93ab-2cbb2212939b/,1,0,5.018541996832937,5.018541996832937,5.018541996832937,5.018541996832937,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/03ceb1e0-e4ca-4616-a115-297d6788f681/,1,0,7.844541978556663,7.844541978556663,7.844541978556663,7.844541978556663,5178.0,0.0033438855011581332,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/03e44caa-6c45-4441-9c3a-f0ae426591b0/,1,0,8.860834001097828,8.860834001097828,8.860834001097828,8.860834001097828,5178.0,0.0033438855011581332,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/03f23187-a4d9-481f-b8c3-d37c01a8c3d9/,1,0,9.761958994204178,9.761958994204178,9.761958994204178,9.761958994204178,5178.0,0.0033438855011581332,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/03f27122-07a6-48c9-99ae-e641ff66eaea/,1,0,27.302542002871633,27.302542002871633,27.302542002871633,27.302542002871633,5178.0,0.0033438855011581332,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/api/v1/connectors/status/03fc82c8-d4fe-44f5-9d38-0ad1da5eeef6/,1,0,40.66091598360799,40.66091598360799,40.66091598360799,40.66091598360799,5178.0,0.0033438855011581332,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/api/v1/connectors/status/03fca1f9-c506-4760-8804-5916b6202c17/,1,0,3.5574999928940088,3.5574999928940088,3.5574999928940088,3.5574999928940088,5178.0,0.0033438855011581332,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/04105a41-e782-46ab-b6c4-c6590785b18f/,1,0,4.942500003380701,4.942500003380701,4.942500003380701,4.942500003380701,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/041643da-8efa-4f0a-a2b9-8f7535c3f631/,1,0,4.608957999153063,4.608957999153063,4.608957999153063,4.608957999153063,5178.0,0.0033438855011581332,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/041695c7-c7a7-41be-ab36-2cfc113fbc9d/,1,0,6.173582980409265,6.173582980409265,6.173582980409265,6.173582980409265,5178.0,0.0033438855011581332,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/0416b0c9-046f-45e7-8a8f-192923d279fb/,1,0,64.46287501603365,64.46287501603365,64.46287501603365,64.46287501603365,5178.0,0.0033438855011581332,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/api/v1/connectors/status/041a658f-4dbb-4b71-bd20-2747f37e8249/,1,0,14.68458300223574,14.68458300223574,14.68458300223574,14.68458300223574,5178.0,0.0033438855011581332,0.0,15,15,15,15,15,15,15,15,15,15,15
